item_id,tier,sample,answer
moc3ef03c,T1,1,B
moc3ef03c,T1,2,B
moc3ef03c,T1,3,B
moc3ef03c,T1,4,B
moc3ef03c,T1,5,B
moc3ef03c,T1,6,A
moc3ef03c,T1,7,B
moc3ef03c,T1,8,B
moc3ef03c,T1,9,B
moc3ef03c,T1,10,B
moc3ef03c,T1,11,B
moc3ef03c,T1,12,B
moc3ef03c,T1,13,B
moc3ef03c,T1,14,B
moc3ef03c,T1,15,B
mocea4ca9,T2,0,B
mocea4ca9,T2,1,B
mocea4ca9,T2,2,B
mocea4ca9,T2,3,B
mocea4ca9,T2,4,B
mocea4ca9,T2,5,A
mocea4ca9,T2,6,A
mocea4ca9,T2,7,B
mocea4ca9,T2,8,B
mocea4ca9,T2,9,B
mocea4ca9,T2,10,A
mocea4ca9,T2,11,B
mocea4ca9,T2,12,B
mocea4ca9,T2,13,B
mocea4ca9,T2,14,B
mocea4ca9,T2,15,B
mocbaaa7c,T3,0,B
mocbaaa7c,T3,1,B
mocbaaa7c,T3,2,A
mocbaaa7c,T3,3,B
mocbaaa7c,T3,4,A
mocbaaa7c,T3,5,B
mocbaaa7c,T3,6,B
mocbaaa7c,T3,7,A
mocbaaa7c,T3,8,B
mocbaaa7c,T3,9,B
mocbaaa7c,T3,10,B
mocbaaa7c,T3,11,B
mocbaaa7c,T3,12,B
mocbaaa7c,T3,13,A
mocbaaa7c,T3,14,A
mocbaaa7c,T3,15,A
mocdca24a,T2,0,A
mocdca24a,T2,1,A
mocdca24a,T2,2,B
mocdca24a,T2,3,B
mocdca24a,T2,4,A
mocdca24a,T2,5,A
mocdca24a,T2,6,PARSE_FAIL
mocdca24a,T2,7,A
mocdca24a,T2,8,A
mocdca24a,T2,9,A
mocdca24a,T2,10,B
mocdca24a,T2,11,A
mocdca24a,T2,12,B
mocdca24a,T2,13,A
mocdca24a,T2,14,B
mocdca24a,T2,15,A
moc41972f,T3,0,B
moc41972f,T3,1,A
moc41972f,T3,2,A
moc41972f,T3,3,A
moc41972f,T3,4,A
moc41972f,T3,5,B
moc41972f,T3,6,B
moc41972f,T3,7,B
moc41972f,T3,8,B
moc41972f,T3,9,B
moc41972f,T3,10,B
moc41972f,T3,11,B
moc41972f,T3,12,B
moc41972f,T3,13,B
moc41972f,T3,14,B
moc41972f,T3,15,B
mocb9bb77,T2,0,B
mocb9bb77,T2,1,B
mocb9bb77,T2,2,B
mocb9bb77,T2,3,B
mocb9bb77,T2,4,B
mocb9bb77,T2,5,B
mocb9bb77,T2,6,B
mocb9bb77,T2,7,B
mocb9bb77,T2,8,B
mocb9bb77,T2,9,B
mocb9bb77,T2,10,B
mocb9bb77,T2,11,B
mocb9bb77,T2,12,B
mocb9bb77,T2,13,B
mocb9bb77,T2,14,B
mocb9bb77,T2,15,B
moccb8279,T3,0,B
moccb8279,T3,1,B
moccb8279,T3,2,B
moccb8279,T3,3,B
moccb8279,T3,4,B
moccb8279,T3,5,B
moccb8279,T3,6,B
moccb8279,T3,7,B
moccb8279,T3,8,B
moccb8279,T3,9,B
moccb8279,T3,10,B
moccb8279,T3,11,B
moccb8279,T3,12,B
moccb8279,T3,13,B
moccb8279,T3,14,B
moccb8279,T3,15,B
moceb9805,T2,0,A
moceb9805,T2,1,B
moceb9805,T2,2,B
moceb9805,T2,3,A
moceb9805,T2,4,A
moceb9805,T2,5,B
moceb9805,T2,6,B
moceb9805,T2,7,A
moceb9805,T2,8,B
moceb9805,T2,9,B
moceb9805,T2,10,A
moceb9805,T2,11,B
moceb9805,T2,12,A
moceb9805,T2,13,B
moceb9805,T2,14,B
moceb9805,T2,15,A
mocf162a8,T3,0,B
mocf162a8,T3,1,B
mocf162a8,T3,2,B
mocf162a8,T3,3,B
mocf162a8,T3,4,B
mocf162a8,T3,5,A
mocf162a8,T3,6,B
mocf162a8,T3,7,A
mocf162a8,T3,8,B
mocf162a8,T3,9,A
mocf162a8,T3,10,B
mocf162a8,T3,11,A
mocf162a8,T3,12,B
mocf162a8,T3,13,A
mocf162a8,T3,14,B
mocf162a8,T3,15,B
moc4cab64,T3,0,B
moc4cab64,T3,1,B
moc4cab64,T3,2,B
moc4cab64,T3,3,B
moc4cab64,T3,4,B
moc4cab64,T3,5,B
moc4cab64,T3,6,B
moc4cab64,T3,7,B
moc4cab64,T3,8,B
moc4cab64,T3,9,B
moc4cab64,T3,10,B
moc4cab64,T3,11,B
moc4cab64,T3,12,B
moc4cab64,T3,13,B
moc4cab64,T3,14,B
moc4cab64,T3,15,B
moc72879d,T3,0,B
moc72879d,T3,1,B
moc72879d,T3,2,B
moc72879d,T3,3,B
moc72879d,T3,4,B
moc72879d,T3,5,PARSE_FAIL
moc72879d,T3,6,B
moc72879d,T3,7,B
moc72879d,T3,8,B
moc72879d,T3,9,B
moc72879d,T3,10,B
moc72879d,T3,11,B
moc72879d,T3,12,PARSE_FAIL
moc72879d,T3,13,B
moc72879d,T3,14,B
moc72879d,T3,15,B
moc3d9ceb,T2,0,B
moc3d9ceb,T2,1,B
moc3d9ceb,T2,2,B
moc3d9ceb,T2,3,B
moc3d9ceb,T2,4,B
moc3d9ceb,T2,5,B
moc3d9ceb,T2,6,B
moc3d9ceb,T2,7,B
moc3d9ceb,T2,8,B
moc3d9ceb,T2,9,B
moc3d9ceb,T2,10,B
moc3d9ceb,T2,11,B
moc3d9ceb,T2,12,B
moc3d9ceb,T2,13,B
moc3d9ceb,T2,14,B
moc3d9ceb,T2,15,B
moc07a014,T1,0,B
moc07a014,T1,1,B
moc07a014,T1,2,B
moc07a014,T1,3,B
moc07a014,T1,4,B
moc07a014,T1,5,B
moc07a014,T1,6,B
moc07a014,T1,7,B
moc07a014,T1,8,B
moc07a014,T1,9,B
moc07a014,T1,10,B
moc07a014,T1,11,B
moc07a014,T1,12,B
moc07a014,T1,13,B
moc07a014,T1,14,B
moc07a014,T1,15,B
mocc14c85,T2,0,A
mocc14c85,T2,1,A
mocc14c85,T2,2,A
mocc14c85,T2,3,A
mocc14c85,T2,4,A
mocc14c85,T2,5,A
mocc14c85,T2,6,A
mocc14c85,T2,7,A
mocc14c85,T2,8,A
mocc14c85,T2,9,A
mocc14c85,T2,10,A
mocc14c85,T2,11,A
mocc14c85,T2,12,A
mocc14c85,T2,13,A
mocc14c85,T2,14,A
mocc14c85,T2,15,A
moc62160d,T3,0,B
moc62160d,T3,1,A
moc62160d,T3,2,B
moc62160d,T3,3,B
moc62160d,T3,4,B
moc62160d,T3,5,B
moc62160d,T3,6,B
moc62160d,T3,7,B
moc62160d,T3,8,B
moc62160d,T3,9,B
moc62160d,T3,10,B
moc62160d,T3,11,A
moc62160d,T3,12,A
moc62160d,T3,13,B
moc62160d,T3,14,B
moc62160d,T3,15,B
moc199d04,T2,0,B
moc199d04,T2,1,B
moc199d04,T2,2,B
moc199d04,T2,3,B
moc199d04,T2,4,B
moc199d04,T2,5,B
moc199d04,T2,6,B
moc199d04,T2,7,B
moc199d04,T2,8,B
moc199d04,T2,9,B
moc199d04,T2,10,B
moc199d04,T2,11,B
moc199d04,T2,12,B
moc199d04,T2,13,B
moc199d04,T2,14,B
moc199d04,T2,15,B
moc455811,T2,0,B
moc455811,T2,1,B
moc455811,T2,2,B
moc455811,T2,3,B
moc455811,T2,4,B
moc455811,T2,5,B
moc455811,T2,6,B
moc455811,T2,7,B
moc455811,T2,8,B
moc455811,T2,9,B
moc455811,T2,10,B
moc455811,T2,11,B
moc455811,T2,12,B
moc455811,T2,13,B
moc455811,T2,14,B
moc455811,T2,15,B
moc6d72eb,T3,0,A
moc6d72eb,T3,1,B
moc6d72eb,T3,2,A
moc6d72eb,T3,3,B
moc6d72eb,T3,4,A
moc6d72eb,T3,5,B
moc6d72eb,T3,6,B
moc6d72eb,T3,7,B
moc6d72eb,T3,8,B
moc6d72eb,T3,9,B
moc6d72eb,T3,10,B
moc6d72eb,T3,11,B
moc6d72eb,T3,12,B
moc6d72eb,T3,13,B
moc6d72eb,T3,14,B
moc6d72eb,T3,15,B
moc01076e,T3,0,B
moc01076e,T3,1,B
moc01076e,T3,2,B
moc01076e,T3,3,B
moc01076e,T3,4,B
moc01076e,T3,5,B
moc01076e,T3,6,B
moc01076e,T3,7,B
moc01076e,T3,8,B
moc01076e,T3,9,B
moc01076e,T3,10,B
moc01076e,T3,11,B
moc01076e,T3,12,B
moc01076e,T3,13,B
moc01076e,T3,14,B
moc01076e,T3,15,B
moc0afc5a,T3,0,B
moc0afc5a,T3,1,B
moc0afc5a,T3,2,B
moc0afc5a,T3,3,B
moc0afc5a,T3,4,B
moc0afc5a,T3,5,B
moc0afc5a,T3,6,B
moc0afc5a,T3,7,B
moc0afc5a,T3,8,B
moc0afc5a,T3,9,B
moc0afc5a,T3,10,B
moc0afc5a,T3,11,B
moc0afc5a,T3,12,B
moc0afc5a,T3,13,B
moc0afc5a,T3,14,B
moc0afc5a,T3,15,B
mocb80dbd,T2,0,B
mocb80dbd,T2,1,B
mocb80dbd,T2,2,B
mocb80dbd,T2,3,B
mocb80dbd,T2,4,B
mocb80dbd,T2,5,B
mocb80dbd,T2,6,B
mocb80dbd,T2,7,B
mocb80dbd,T2,8,B
mocb80dbd,T2,9,B
mocb80dbd,T2,10,B
mocb80dbd,T2,11,B
mocb80dbd,T2,12,B
mocb80dbd,T2,13,B
mocb80dbd,T2,14,B
mocb80dbd,T2,15,B
moc5ef0ed,T3,0,B
moc5ef0ed,T3,1,B
moc5ef0ed,T3,2,B
moc5ef0ed,T3,3,B
moc5ef0ed,T3,4,B
moc5ef0ed,T3,5,B
moc5ef0ed,T3,6,B
moc5ef0ed,T3,7,B
moc5ef0ed,T3,8,B
moc5ef0ed,T3,9,B
moc5ef0ed,T3,10,B
moc5ef0ed,T3,11,B
moc5ef0ed,T3,12,A
moc5ef0ed,T3,13,B
moc5ef0ed,T3,14,B
moc5ef0ed,T3,15,B
mocef7a14,T2,0,B
mocef7a14,T2,1,B
mocef7a14,T2,2,B
mocef7a14,T2,3,B
mocef7a14,T2,4,B
mocef7a14,T2,5,B
mocef7a14,T2,6,B
mocef7a14,T2,7,B
mocef7a14,T2,8,B
mocef7a14,T2,9,B
mocef7a14,T2,10,B
mocef7a14,T2,11,B
mocef7a14,T2,12,B
mocef7a14,T2,13,B
mocef7a14,T2,14,B
mocef7a14,T2,15,B
moc39d981,T1,0,B
moc39d981,T1,1,B
moc39d981,T1,2,B
moc39d981,T1,3,B
moc39d981,T1,4,A
moc39d981,T1,5,B
moc39d981,T1,6,B
moc39d981,T1,7,B
moc39d981,T1,8,B
moc39d981,T1,9,B
moc39d981,T1,10,B
moc39d981,T1,11,B
moc39d981,T1,12,B
moc39d981,T1,13,A
moc39d981,T1,14,B
moc39d981,T1,15,B
moc33a59f,T2,0,B
moc33a59f,T2,1,B
moc33a59f,T2,2,B
moc33a59f,T2,3,B
moc33a59f,T2,4,B
moc33a59f,T2,5,B
moc33a59f,T2,6,B
moc33a59f,T2,7,B
moc33a59f,T2,8,B
moc33a59f,T2,9,B
moc33a59f,T2,10,B
moc33a59f,T2,11,B
moc33a59f,T2,12,B
moc33a59f,T2,13,B
moc33a59f,T2,14,B
moc33a59f,T2,15,B
moc908f62,T3,0,B
moc908f62,T3,1,B
moc908f62,T3,2,B
moc908f62,T3,3,B
moc908f62,T3,4,B
moc908f62,T3,5,B
moc908f62,T3,6,B
moc908f62,T3,7,B
moc908f62,T3,8,B
moc908f62,T3,9,B
moc908f62,T3,10,B
moc908f62,T3,11,B
moc908f62,T3,12,B
moc908f62,T3,13,B
moc908f62,T3,14,B
moc908f62,T3,15,B
moc05e7b7,T2,0,B
moc05e7b7,T2,1,B
moc05e7b7,T2,2,B
moc05e7b7,T2,3,B
moc05e7b7,T2,4,B
moc05e7b7,T2,5,B
moc05e7b7,T2,6,B
moc05e7b7,T2,7,B
moc05e7b7,T2,8,B
moc05e7b7,T2,9,B
moc05e7b7,T2,10,B
moc05e7b7,T2,11,B
moc05e7b7,T2,12,B
moc05e7b7,T2,13,B
moc05e7b7,T2,14,B
moc05e7b7,T2,15,B
mocc86d8e,T3,0,B
mocc86d8e,T3,1,B
mocc86d8e,T3,2,B
mocc86d8e,T3,3,B
mocc86d8e,T3,4,B
mocc86d8e,T3,5,B
mocc86d8e,T3,6,B
mocc86d8e,T3,7,B
mocc86d8e,T3,8,B
mocc86d8e,T3,9,B
mocc86d8e,T3,10,B
mocc86d8e,T3,11,B
mocc86d8e,T3,12,B
mocc86d8e,T3,13,B
mocc86d8e,T3,14,B
mocc86d8e,T3,15,B
moca1d92b,T2,0,B
moca1d92b,T2,1,B
moca1d92b,T2,2,B
moca1d92b,T2,3,B
moca1d92b,T2,4,B
moca1d92b,T2,5,B
moca1d92b,T2,6,B
moca1d92b,T2,7,B
moca1d92b,T2,8,B
moca1d92b,T2,9,B
moca1d92b,T2,10,B
moca1d92b,T2,11,B
moca1d92b,T2,12,B
moca1d92b,T2,13,B
moca1d92b,T2,14,B
moca1d92b,T2,15,B
moc34cd05,T3,0,B
moc34cd05,T3,1,B
moc34cd05,T3,2,B
moc34cd05,T3,3,B
moc34cd05,T3,4,B
moc34cd05,T3,5,B
moc34cd05,T3,6,B
moc34cd05,T3,7,B
moc34cd05,T3,8,B
moc34cd05,T3,9,B
moc34cd05,T3,10,B
moc34cd05,T3,11,A
moc34cd05,T3,12,B
moc34cd05,T3,13,B
moc34cd05,T3,14,B
moc34cd05,T3,15,B
moc587292,T3,0,B
moc587292,T3,1,B
moc587292,T3,2,B
moc587292,T3,3,B
moc587292,T3,4,B
moc587292,T3,5,B
moc587292,T3,6,B
moc587292,T3,7,B
moc587292,T3,8,B
moc587292,T3,9,B
moc587292,T3,10,B
moc587292,T3,11,B
moc587292,T3,12,B
moc587292,T3,13,B
moc587292,T3,14,B
moc587292,T3,15,B
moc852eed,T3,0,A
moc852eed,T3,1,A
moc852eed,T3,2,A
moc852eed,T3,3,B
moc852eed,T3,4,A
moc852eed,T3,5,A
moc852eed,T3,6,A
moc852eed,T3,7,A
moc852eed,T3,8,A
moc852eed,T3,9,A
moc852eed,T3,10,A
moc852eed,T3,11,A
moc852eed,T3,12,A
moc852eed,T3,13,A
moc852eed,T3,14,A
moc852eed,T3,15,A
moc347dc5,T2,0,B
moc347dc5,T2,1,B
moc347dc5,T2,2,B
moc347dc5,T2,3,B
moc347dc5,T2,4,B
moc347dc5,T2,5,B
moc347dc5,T2,6,B
moc347dc5,T2,7,B
moc347dc5,T2,8,B
moc347dc5,T2,9,B
moc347dc5,T2,10,B
moc347dc5,T2,11,B
moc347dc5,T2,12,B
moc347dc5,T2,13,B
moc347dc5,T2,14,B
moc347dc5,T2,15,B
moc5682a9,T2,0,A
moc5682a9,T2,1,A
moc5682a9,T2,2,A
moc5682a9,T2,3,A
moc5682a9,T2,4,A
moc5682a9,T2,5,A
moc5682a9,T2,6,A
moc5682a9,T2,7,A
moc5682a9,T2,8,A
moc5682a9,T2,9,A
moc5682a9,T2,10,B
moc5682a9,T2,11,A
moc5682a9,T2,12,A
moc5682a9,T2,13,A
moc5682a9,T2,14,A
moc5682a9,T2,15,A
mocf7c304,T2,0,B
mocf7c304,T2,1,B
mocf7c304,T2,2,A
mocf7c304,T2,3,B
mocf7c304,T2,4,B
mocf7c304,T2,5,B
mocf7c304,T2,6,A
mocf7c304,T2,7,B
mocf7c304,T2,8,B
mocf7c304,T2,9,A
mocf7c304,T2,10,B
mocf7c304,T2,11,A
mocf7c304,T2,12,B
mocf7c304,T2,13,B
mocf7c304,T2,14,A
mocf7c304,T2,15,B
mocdc5c2a,T3,0,A
mocdc5c2a,T3,1,A
mocdc5c2a,T3,2,B
mocdc5c2a,T3,3,A
mocdc5c2a,T3,4,A
mocdc5c2a,T3,5,A
mocdc5c2a,T3,6,A
mocdc5c2a,T3,7,A
mocdc5c2a,T3,8,A
mocdc5c2a,T3,9,A
mocdc5c2a,T3,10,A
mocdc5c2a,T3,11,A
mocdc5c2a,T3,12,A
mocdc5c2a,T3,13,A
mocdc5c2a,T3,14,A
mocdc5c2a,T3,15,A
mocc19c93,T2,0,B
mocc19c93,T2,1,A
mocc19c93,T2,2,A
mocc19c93,T2,3,B
mocc19c93,T2,4,B
mocc19c93,T2,5,B
mocc19c93,T2,6,B
mocc19c93,T2,7,B
mocc19c93,T2,8,A
mocc19c93,T2,9,A
mocc19c93,T2,10,B
mocc19c93,T2,11,A
mocc19c93,T2,12,A
mocc19c93,T2,13,B
mocc19c93,T2,14,B
mocc19c93,T2,15,A
moc788b73,T2,0,A
moc788b73,T2,1,B
moc788b73,T2,2,B
moc788b73,T2,3,PARSE_FAIL
moc788b73,T2,4,A
moc788b73,T2,5,A
moc788b73,T2,6,A
moc788b73,T2,7,B
moc788b73,T2,8,B
moc788b73,T2,9,A
moc788b73,T2,10,B
moc788b73,T2,11,A
moc788b73,T2,12,B
moc788b73,T2,13,PARSE_FAIL
moc788b73,T2,14,A
moc788b73,T2,15,B
moc11c684,T3,0,A
moc11c684,T3,1,A
moc11c684,T3,2,A
moc11c684,T3,3,A
moc11c684,T3,4,A
moc11c684,T3,5,A
moc11c684,T3,6,A
moc11c684,T3,7,A
moc11c684,T3,8,A
moc11c684,T3,9,PARSE_FAIL
moc11c684,T3,10,A
moc11c684,T3,11,A
moc11c684,T3,12,A
moc11c684,T3,13,A
moc11c684,T3,14,A
moc11c684,T3,15,A
moc357a28,T2,0,A
moc357a28,T2,1,PARSE_FAIL
moc357a28,T2,2,PARSE_FAIL
moc357a28,T2,3,A
moc357a28,T2,4,A
moc357a28,T2,5,B
moc357a28,T2,6,A
moc357a28,T2,7,A
moc357a28,T2,8,B
moc357a28,T2,9,A
moc357a28,T2,10,B
moc357a28,T2,11,B
moc357a28,T2,12,A
moc357a28,T2,13,PARSE_FAIL
moc357a28,T2,14,PARSE_FAIL
moc357a28,T2,15,A
mocf4f542,T3,0,A
mocf4f542,T3,1,A
mocf4f542,T3,2,A
mocf4f542,T3,3,A
mocf4f542,T3,4,A
mocf4f542,T3,5,A
mocf4f542,T3,6,A
mocf4f542,T3,7,A
mocf4f542,T3,8,A
mocf4f542,T3,9,A
mocf4f542,T3,10,A
mocf4f542,T3,11,A
mocf4f542,T3,12,A
mocf4f542,T3,13,A
mocf4f542,T3,14,PARSE_FAIL
mocf4f542,T3,15,A
moc591d7c,T2,0,B
moc591d7c,T2,1,B
moc591d7c,T2,2,B
moc591d7c,T2,3,A
moc591d7c,T2,4,PARSE_FAIL
moc591d7c,T2,5,B
moc591d7c,T2,6,B
moc591d7c,T2,7,B
moc591d7c,T2,8,B
moc591d7c,T2,9,A
moc591d7c,T2,10,PARSE_FAIL
moc591d7c,T2,11,B
moc591d7c,T2,12,B
moc591d7c,T2,13,B
moc591d7c,T2,14,PARSE_FAIL
moc591d7c,T2,15,PARSE_FAIL
moc2496e9,T3,0,A
moc2496e9,T3,1,A
moc2496e9,T3,2,A
moc2496e9,T3,3,A
moc2496e9,T3,4,A
moc2496e9,T3,5,B
moc2496e9,T3,6,PARSE_FAIL
moc2496e9,T3,7,B
moc2496e9,T3,8,A
moc2496e9,T3,9,A
moc2496e9,T3,10,A
moc2496e9,T3,11,B
moc2496e9,T3,12,A
moc2496e9,T3,13,B
moc2496e9,T3,14,B
moc2496e9,T3,15,A
moc227a6f,T3,0,A
moc227a6f,T3,1,A
moc227a6f,T3,2,A
moc227a6f,T3,3,A
moc227a6f,T3,4,A
moc227a6f,T3,5,B
moc227a6f,T3,6,A
moc227a6f,T3,7,A
moc227a6f,T3,8,B
moc227a6f,T3,9,A
moc227a6f,T3,10,A
moc227a6f,T3,11,A
moc227a6f,T3,12,A
moc227a6f,T3,13,A
moc227a6f,T3,14,A
moc227a6f,T3,15,A
moc6adac0,T3,0,A
moc6adac0,T3,1,A
moc6adac0,T3,2,A
moc6adac0,T3,3,A
moc6adac0,T3,4,A
moc6adac0,T3,5,A
moc6adac0,T3,6,A
moc6adac0,T3,7,A
moc6adac0,T3,8,A
moc6adac0,T3,9,A
moc6adac0,T3,10,A
moc6adac0,T3,11,B
moc6adac0,T3,12,A
moc6adac0,T3,13,A
moc6adac0,T3,14,A
moc6adac0,T3,15,A
mocc52aaa,T2,0,B
mocc52aaa,T2,1,B
mocc52aaa,T2,2,B
mocc52aaa,T2,3,B
mocc52aaa,T2,4,B
mocc52aaa,T2,5,B
mocc52aaa,T2,6,B
mocc52aaa,T2,7,B
mocc52aaa,T2,8,B
mocc52aaa,T2,9,B
mocc52aaa,T2,10,B
mocc52aaa,T2,11,B
mocc52aaa,T2,12,B
mocc52aaa,T2,13,B
mocc52aaa,T2,14,B
mocc52aaa,T2,15,B
moce9d072,T3,0,B
moce9d072,T3,1,B
moce9d072,T3,2,B
moce9d072,T3,3,B
moce9d072,T3,4,B
moce9d072,T3,5,B
moce9d072,T3,6,B
moce9d072,T3,7,B
moce9d072,T3,8,B
moce9d072,T3,9,B
moce9d072,T3,10,B
moce9d072,T3,11,B
moce9d072,T3,12,B
moce9d072,T3,13,B
moce9d072,T3,14,B
moce9d072,T3,15,B
moc0cf8af,T2,0,B
moc0cf8af,T2,1,B
moc0cf8af,T2,2,B
moc0cf8af,T2,3,B
moc0cf8af,T2,4,A
moc0cf8af,T2,5,A
moc0cf8af,T2,6,A
moc0cf8af,T2,7,A
moc0cf8af,T2,8,B
moc0cf8af,T2,9,A
moc0cf8af,T2,10,B
moc0cf8af,T2,11,A
moc0cf8af,T2,12,A
moc0cf8af,T2,13,B
moc0cf8af,T2,14,A
moc0cf8af,T2,15,A
moc81d2bd,T2,0,A
moc81d2bd,T2,1,A
moc81d2bd,T2,2,A
moc81d2bd,T2,3,A
moc81d2bd,T2,4,A
moc81d2bd,T2,5,A
moc81d2bd,T2,6,A
moc81d2bd,T2,7,A
moc81d2bd,T2,8,A
moc81d2bd,T2,9,A
moc81d2bd,T2,10,B
moc81d2bd,T2,11,A
moc81d2bd,T2,12,A
moc81d2bd,T2,13,A
moc81d2bd,T2,14,A
moc81d2bd,T2,15,A
moc684488,T3,0,B
moc684488,T3,1,B
moc684488,T3,2,B
moc684488,T3,3,A
moc684488,T3,4,B
moc684488,T3,5,A
moc684488,T3,6,B
moc684488,T3,7,B
moc684488,T3,8,A
moc684488,T3,9,B
moc684488,T3,10,A
moc684488,T3,11,A
moc684488,T3,12,A
moc684488,T3,13,A
moc684488,T3,14,A
moc684488,T3,15,B
moc627e44,T2,0,A
moc627e44,T2,1,A
moc627e44,T2,2,B
moc627e44,T2,3,B
moc627e44,T2,4,B
moc627e44,T2,5,A
moc627e44,T2,6,A
moc627e44,T2,7,A
moc627e44,T2,8,B
moc627e44,T2,9,A
moc627e44,T2,10,A
moc627e44,T2,11,A
moc627e44,T2,12,A
moc627e44,T2,13,A
moc627e44,T2,14,A
moc627e44,T2,15,B
moc0cead8,T2,0,B
moc0cead8,T2,1,B
moc0cead8,T2,2,B
moc0cead8,T2,3,B
moc0cead8,T2,4,B
moc0cead8,T2,5,B
moc0cead8,T2,6,B
moc0cead8,T2,7,B
moc0cead8,T2,8,B
moc0cead8,T2,9,B
moc0cead8,T2,10,B
moc0cead8,T2,11,B
moc0cead8,T2,12,B
moc0cead8,T2,13,B
moc0cead8,T2,14,B
moc0cead8,T2,15,B
mocf95951,T3,0,B
mocf95951,T3,1,B
mocf95951,T3,2,B
mocf95951,T3,3,B
mocf95951,T3,4,B
mocf95951,T3,5,B
mocf95951,T3,6,B
mocf95951,T3,7,B
mocf95951,T3,8,B
mocf95951,T3,9,B
mocf95951,T3,10,B
mocf95951,T3,11,B
mocf95951,T3,12,B
mocf95951,T3,13,B
mocf95951,T3,14,B
mocf95951,T3,15,B
moc31b2f9,T1,0,B
moc31b2f9,T1,1,B
moc31b2f9,T1,2,B
moc31b2f9,T1,3,A
moc31b2f9,T1,4,A
moc31b2f9,T1,5,B
moc31b2f9,T1,6,B
moc31b2f9,T1,7,A
moc31b2f9,T1,8,B
moc31b2f9,T1,9,A
moc31b2f9,T1,10,B
moc31b2f9,T1,11,B
moc31b2f9,T1,12,A
moc31b2f9,T1,13,B
moc31b2f9,T1,14,B
moc31b2f9,T1,15,B
mocf58c26,T2,0,B
mocf58c26,T2,1,B
mocf58c26,T2,2,B
mocf58c26,T2,3,B
mocf58c26,T2,4,B
mocf58c26,T2,5,B
mocf58c26,T2,6,B
mocf58c26,T2,7,B
mocf58c26,T2,8,B
mocf58c26,T2,9,B
mocf58c26,T2,10,B
mocf58c26,T2,11,B
mocf58c26,T2,12,B
mocf58c26,T2,13,B
mocf58c26,T2,14,B
mocf58c26,T2,15,B
moc7ef139,T3,0,A
moc7ef139,T3,1,A
moc7ef139,T3,2,A
moc7ef139,T3,3,A
moc7ef139,T3,4,B
moc7ef139,T3,5,A
moc7ef139,T3,6,A
moc7ef139,T3,7,A
moc7ef139,T3,8,B
moc7ef139,T3,9,B
moc7ef139,T3,10,A
moc7ef139,T3,11,A
moc7ef139,T3,12,B
moc7ef139,T3,13,A
moc7ef139,T3,14,A
moc7ef139,T3,15,B
moc9cdf74,T2,0,B
moc9cdf74,T2,1,B
moc9cdf74,T2,2,B
moc9cdf74,T2,3,B
moc9cdf74,T2,4,B
moc9cdf74,T2,5,B
moc9cdf74,T2,6,B
moc9cdf74,T2,7,B
moc9cdf74,T2,8,B
moc9cdf74,T2,9,B
moc9cdf74,T2,10,B
moc9cdf74,T2,11,B
moc9cdf74,T2,12,B
moc9cdf74,T2,13,B
moc9cdf74,T2,14,B
moc9cdf74,T2,15,B
moc9dc02c,T2,0,A
moc9dc02c,T2,1,A
moc9dc02c,T2,2,A
moc9dc02c,T2,3,A
moc9dc02c,T2,4,A
moc9dc02c,T2,5,A
moc9dc02c,T2,6,A
moc9dc02c,T2,7,A
moc9dc02c,T2,8,A
moc9dc02c,T2,9,B
moc9dc02c,T2,10,A
moc9dc02c,T2,11,A
moc9dc02c,T2,12,A
moc9dc02c,T2,13,A
moc9dc02c,T2,14,A
moc9dc02c,T2,15,A
mocd57c8c,T2,0,B
mocd57c8c,T2,1,B
mocd57c8c,T2,2,B
mocd57c8c,T2,3,B
mocd57c8c,T2,4,B
mocd57c8c,T2,5,B
mocd57c8c,T2,6,B
mocd57c8c,T2,7,B
mocd57c8c,T2,8,B
mocd57c8c,T2,9,B
mocd57c8c,T2,10,B
mocd57c8c,T2,11,B
mocd57c8c,T2,12,B
mocd57c8c,T2,13,B
mocd57c8c,T2,14,B
mocd57c8c,T2,15,B
moc64138e,T3,0,B
moc64138e,T3,1,B
moc64138e,T3,2,B
moc64138e,T3,3,B
moc64138e,T3,4,A
moc64138e,T3,5,B
moc64138e,T3,6,B
moc64138e,T3,7,B
moc64138e,T3,8,B
moc64138e,T3,9,A
moc64138e,T3,10,B
moc64138e,T3,11,B
moc64138e,T3,12,B
moc64138e,T3,13,A
moc64138e,T3,14,B
moc64138e,T3,15,A
moca8b1c1,T3,0,B
moca8b1c1,T3,1,B
moca8b1c1,T3,2,B
moca8b1c1,T3,3,B
moca8b1c1,T3,4,B
moca8b1c1,T3,5,B
moca8b1c1,T3,6,B
moca8b1c1,T3,7,B
moca8b1c1,T3,8,B
moca8b1c1,T3,9,B
moca8b1c1,T3,10,B
moca8b1c1,T3,11,B
moca8b1c1,T3,12,B
moca8b1c1,T3,13,B
moca8b1c1,T3,14,B
moca8b1c1,T3,15,B
mocb56aeb,T3,0,B
mocb56aeb,T3,1,B
mocb56aeb,T3,2,A
mocb56aeb,T3,3,B
mocb56aeb,T3,4,B
mocb56aeb,T3,5,A
mocb56aeb,T3,6,A
mocb56aeb,T3,7,A
mocb56aeb,T3,8,A
mocb56aeb,T3,9,A
mocb56aeb,T3,10,B
mocb56aeb,T3,11,A
mocb56aeb,T3,12,A
mocb56aeb,T3,13,B
