item_id,tier,sample,answer
moc3ef03c,T1,1,B
moc3ef03c,T1,2,B
moc3ef03c,T1,3,B
moc3ef03c,T1,4,B
moc3ef03c,T1,5,B
moc3ef03c,T1,6,B
moc3ef03c,T1,7,B
moc3ef03c,T1,8,B
moc3ef03c,T1,9,B
moc3ef03c,T1,10,B
moc3ef03c,T1,11,B
moc3ef03c,T1,12,B
moc3ef03c,T1,13,B
moc3ef03c,T1,14,B
moc3ef03c,T1,15,B
mocea4ca9,T2,0,A
mocea4ca9,T2,1,A
mocea4ca9,T2,2,A
mocea4ca9,T2,3,A
mocea4ca9,T2,4,A
mocea4ca9,T2,5,A
mocea4ca9,T2,6,A
mocea4ca9,T2,7,A
mocea4ca9,T2,8,A
mocea4ca9,T2,9,A
mocea4ca9,T2,10,A
mocea4ca9,T2,11,A
mocea4ca9,T2,12,A
mocea4ca9,T2,13,A
mocea4ca9,T2,14,A
mocea4ca9,T2,15,A
mocbaaa7c,T3,0,B
mocbaaa7c,T3,1,B
mocbaaa7c,T3,2,B
mocbaaa7c,T3,3,B
mocbaaa7c,T3,4,B
mocbaaa7c,T3,5,B
mocbaaa7c,T3,6,B
mocbaaa7c,T3,7,B
mocbaaa7c,T3,8,B
mocbaaa7c,T3,9,B
mocbaaa7c,T3,10,B
mocbaaa7c,T3,11,B
mocbaaa7c,T3,12,B
mocbaaa7c,T3,13,B
mocbaaa7c,T3,14,B
mocbaaa7c,T3,15,B
mocdca24a,T2,0,B
mocdca24a,T2,1,A
mocdca24a,T2,2,B
mocdca24a,T2,3,B
mocdca24a,T2,4,A
mocdca24a,T2,5,B
mocdca24a,T2,6,A
mocdca24a,T2,7,A
mocdca24a,T2,8,A
mocdca24a,T2,9,B
mocdca24a,T2,10,A
mocdca24a,T2,11,A
mocdca24a,T2,12,B
mocdca24a,T2,13,B
mocdca24a,T2,14,B
mocdca24a,T2,15,B
moc41972f,T3,0,B
moc41972f,T3,1,B
moc41972f,T3,2,B
moc41972f,T3,3,B
moc41972f,T3,4,B
moc41972f,T3,5,B
moc41972f,T3,6,B
moc41972f,T3,7,B
moc41972f,T3,8,B
moc41972f,T3,9,B
moc41972f,T3,10,B
moc41972f,T3,11,B
moc41972f,T3,12,B
moc41972f,T3,13,B
moc41972f,T3,14,B
moc41972f,T3,15,B
mocb9bb77,T2,0,B
mocb9bb77,T2,1,B
mocb9bb77,T2,2,B
mocb9bb77,T2,3,B
mocb9bb77,T2,4,B
mocb9bb77,T2,5,B
mocb9bb77,T2,6,B
mocb9bb77,T2,7,B
mocb9bb77,T2,8,B
mocb9bb77,T2,9,B
mocb9bb77,T2,10,B
mocb9bb77,T2,11,B
mocb9bb77,T2,12,B
mocb9bb77,T2,13,B
mocb9bb77,T2,14,B
mocb9bb77,T2,15,B
moccb8279,T3,0,B
moccb8279,T3,1,B
moccb8279,T3,2,B
moccb8279,T3,3,B
moccb8279,T3,4,B
moccb8279,T3,5,B
moccb8279,T3,6,B
moccb8279,T3,7,B
moccb8279,T3,8,B
moccb8279,T3,9,B
moccb8279,T3,10,B
moccb8279,T3,11,B
moccb8279,T3,12,B
moccb8279,T3,13,B
moccb8279,T3,14,B
moccb8279,T3,15,B
moceb9805,T2,0,A
moceb9805,T2,1,A
moceb9805,T2,2,A
moceb9805,T2,3,A
moceb9805,T2,4,A
moceb9805,T2,5,A
moceb9805,T2,6,A
moceb9805,T2,7,A
moceb9805,T2,8,A
moceb9805,T2,9,A
moceb9805,T2,10,A
moceb9805,T2,11,A
moceb9805,T2,12,A
moceb9805,T2,13,A
moceb9805,T2,14,A
moceb9805,T2,15,A
mocf162a8,T3,0,B
mocf162a8,T3,1,B
mocf162a8,T3,2,B
mocf162a8,T3,3,B
mocf162a8,T3,4,B
mocf162a8,T3,5,B
mocf162a8,T3,6,B
mocf162a8,T3,7,B
mocf162a8,T3,8,B
mocf162a8,T3,9,B
mocf162a8,T3,10,B
mocf162a8,T3,11,B
mocf162a8,T3,12,B
mocf162a8,T3,13,B
mocf162a8,T3,14,B
mocf162a8,T3,15,B
moc4cab64,T3,0,B
moc4cab64,T3,1,A
moc4cab64,T3,2,A
moc4cab64,T3,3,A
moc4cab64,T3,4,A
moc4cab64,T3,5,A
moc4cab64,T3,6,A
moc4cab64,T3,7,A
moc4cab64,T3,8,A
moc4cab64,T3,9,A
moc4cab64,T3,10,A
moc4cab64,T3,11,A
moc4cab64,T3,12,B
moc4cab64,T3,13,B
moc4cab64,T3,14,A
moc4cab64,T3,15,A
moc72879d,T3,0,B
moc72879d,T3,1,B
moc72879d,T3,2,B
moc72879d,T3,3,B
moc72879d,T3,4,B
moc72879d,T3,5,B
moc72879d,T3,6,B
moc72879d,T3,7,B
moc72879d,T3,8,B
moc72879d,T3,9,B
moc72879d,T3,10,B
moc72879d,T3,11,B
moc72879d,T3,12,B
moc72879d,T3,13,B
moc72879d,T3,14,B
moc72879d,T3,15,B
moc3d9ceb,T2,0,B
moc3d9ceb,T2,1,B
moc3d9ceb,T2,2,B
moc3d9ceb,T2,3,B
moc3d9ceb,T2,4,B
moc3d9ceb,T2,5,B
moc3d9ceb,T2,6,B
moc3d9ceb,T2,7,B
moc3d9ceb,T2,8,B
moc3d9ceb,T2,9,B
moc3d9ceb,T2,10,B
moc3d9ceb,T2,11,B
moc3d9ceb,T2,12,B
moc3d9ceb,T2,13,B
moc3d9ceb,T2,14,B
moc3d9ceb,T2,15,B
moc07a014,T1,0,B
moc07a014,T1,1,B
moc07a014,T1,2,B
moc07a014,T1,3,B
moc07a014,T1,4,B
moc07a014,T1,5,B
moc07a014,T1,6,B
moc07a014,T1,7,B
moc07a014,T1,8,B
moc07a014,T1,9,B
moc07a014,T1,10,B
moc07a014,T1,11,B
moc07a014,T1,12,B
moc07a014,T1,13,B
moc07a014,T1,14,B
moc07a014,T1,15,B
mocc14c85,T2,0,A
mocc14c85,T2,1,A
mocc14c85,T2,2,A
mocc14c85,T2,3,A
mocc14c85,T2,4,A
mocc14c85,T2,5,A
mocc14c85,T2,6,A
mocc14c85,T2,7,A
mocc14c85,T2,8,A
mocc14c85,T2,9,A
mocc14c85,T2,10,A
mocc14c85,T2,11,A
mocc14c85,T2,12,A
mocc14c85,T2,13,A
mocc14c85,T2,14,A
mocc14c85,T2,15,A
moc62160d,T3,0,B
moc62160d,T3,1,B
moc62160d,T3,2,B
moc62160d,T3,3,B
moc62160d,T3,4,B
moc62160d,T3,5,B
moc62160d,T3,6,B
moc62160d,T3,7,B
moc62160d,T3,8,B
moc62160d,T3,9,B
moc62160d,T3,10,B
moc62160d,T3,11,B
moc62160d,T3,12,B
moc62160d,T3,13,B
moc62160d,T3,14,B
moc62160d,T3,15,B
moc199d04,T2,0,B
moc199d04,T2,1,B
moc199d04,T2,2,B
moc199d04,T2,3,B
moc199d04,T2,4,B
moc199d04,T2,5,B
moc199d04,T2,6,B
moc199d04,T2,7,B
moc199d04,T2,8,B
moc199d04,T2,9,B
moc199d04,T2,10,B
moc199d04,T2,11,B
moc199d04,T2,12,B
moc199d04,T2,13,B
moc199d04,T2,14,B
moc199d04,T2,15,B
moc455811,T2,0,A
moc455811,T2,1,B
moc455811,T2,2,A
moc455811,T2,3,A
moc455811,T2,4,A
moc455811,T2,5,A
moc455811,T2,6,B
moc455811,T2,7,A
moc455811,T2,8,A
moc455811,T2,9,B
moc455811,T2,10,A
moc455811,T2,11,A
moc455811,T2,12,A
moc455811,T2,13,A
moc455811,T2,14,A
moc455811,T2,15,A
moc6d72eb,T3,0,B
moc6d72eb,T3,1,B
moc6d72eb,T3,2,B
moc6d72eb,T3,3,B
moc6d72eb,T3,4,B
moc6d72eb,T3,5,B
moc6d72eb,T3,6,B
moc6d72eb,T3,7,B
moc6d72eb,T3,8,B
moc6d72eb,T3,9,B
moc6d72eb,T3,10,B
moc6d72eb,T3,11,B
moc6d72eb,T3,12,B
moc6d72eb,T3,13,B
moc6d72eb,T3,14,B
moc6d72eb,T3,15,B
moc01076e,T3,0,B
moc01076e,T3,1,B
moc01076e,T3,2,B
moc01076e,T3,3,B
moc01076e,T3,4,B
moc01076e,T3,5,B
moc01076e,T3,6,B
moc01076e,T3,7,B
moc01076e,T3,8,B
moc01076e,T3,9,B
moc01076e,T3,10,B
moc01076e,T3,11,B
moc01076e,T3,12,B
moc01076e,T3,13,B
moc01076e,T3,14,B
moc01076e,T3,15,B
moc0afc5a,T3,0,A
moc0afc5a,T3,1,A
moc0afc5a,T3,2,A
moc0afc5a,T3,3,A
moc0afc5a,T3,4,A
moc0afc5a,T3,5,A
moc0afc5a,T3,6,A
moc0afc5a,T3,7,A
moc0afc5a,T3,8,A
moc0afc5a,T3,9,A
moc0afc5a,T3,10,A
moc0afc5a,T3,11,A
moc0afc5a,T3,12,A
moc0afc5a,T3,13,A
moc0afc5a,T3,14,A
moc0afc5a,T3,15,A
mocb80dbd,T2,0,A
mocb80dbd,T2,1,A
mocb80dbd,T2,2,A
mocb80dbd,T2,3,A
mocb80dbd,T2,4,A
mocb80dbd,T2,5,A
mocb80dbd,T2,6,A
mocb80dbd,T2,7,A
mocb80dbd,T2,8,A
mocb80dbd,T2,9,A
mocb80dbd,T2,10,A
mocb80dbd,T2,11,A
mocb80dbd,T2,12,A
mocb80dbd,T2,13,A
mocb80dbd,T2,14,A
mocb80dbd,T2,15,A
moc5ef0ed,T3,0,A
moc5ef0ed,T3,1,A
moc5ef0ed,T3,2,A
moc5ef0ed,T3,3,A
moc5ef0ed,T3,4,A
moc5ef0ed,T3,5,A
moc5ef0ed,T3,6,A
moc5ef0ed,T3,7,A
moc5ef0ed,T3,8,A
moc5ef0ed,T3,9,A
moc5ef0ed,T3,10,A
moc5ef0ed,T3,11,A
moc5ef0ed,T3,12,A
moc5ef0ed,T3,13,A
moc5ef0ed,T3,14,A
moc5ef0ed,T3,15,A
mocef7a14,T2,0,A
mocef7a14,T2,1,A
mocef7a14,T2,2,A
mocef7a14,T2,3,A
mocef7a14,T2,4,A
mocef7a14,T2,5,A
mocef7a14,T2,6,A
mocef7a14,T2,7,A
mocef7a14,T2,8,A
mocef7a14,T2,9,A
mocef7a14,T2,10,A
mocef7a14,T2,11,A
mocef7a14,T2,12,A
mocef7a14,T2,13,A
mocef7a14,T2,14,A
mocef7a14,T2,15,A
moc39d981,T1,0,A
moc39d981,T1,1,A
moc39d981,T1,2,A
moc39d981,T1,3,A
moc39d981,T1,4,A
moc39d981,T1,5,A
moc39d981,T1,6,A
moc39d981,T1,7,A
moc39d981,T1,8,A
moc39d981,T1,9,A
moc39d981,T1,10,A
moc39d981,T1,11,A
moc39d981,T1,12,A
moc39d981,T1,13,A
moc39d981,T1,14,A
moc39d981,T1,15,A
moc33a59f,T2,0,A
moc33a59f,T2,1,A
moc33a59f,T2,2,A
moc33a59f,T2,3,A
moc33a59f,T2,4,A
moc33a59f,T2,5,A
moc33a59f,T2,6,A
moc33a59f,T2,7,A
moc33a59f,T2,8,A
moc33a59f,T2,9,A
moc33a59f,T2,10,A
moc33a59f,T2,11,A
moc33a59f,T2,12,A
moc33a59f,T2,13,A
moc33a59f,T2,14,A
moc33a59f,T2,15,A
moc908f62,T3,0,B
moc908f62,T3,1,B
moc908f62,T3,2,B
moc908f62,T3,3,B
moc908f62,T3,4,B
moc908f62,T3,5,B
moc908f62,T3,6,B
moc908f62,T3,7,B
moc908f62,T3,8,B
moc908f62,T3,9,B
moc908f62,T3,10,B
moc908f62,T3,11,B
moc908f62,T3,12,B
moc908f62,T3,13,B
moc908f62,T3,14,B
moc908f62,T3,15,B
moc05e7b7,T2,0,B
moc05e7b7,T2,1,B
moc05e7b7,T2,2,A
moc05e7b7,T2,3,A
moc05e7b7,T2,4,A
moc05e7b7,T2,5,B
moc05e7b7,T2,6,A
moc05e7b7,T2,7,B
moc05e7b7,T2,8,B
moc05e7b7,T2,9,B
moc05e7b7,T2,10,B
moc05e7b7,T2,11,B
moc05e7b7,T2,12,A
moc05e7b7,T2,13,B
moc05e7b7,T2,14,B
moc05e7b7,T2,15,B
mocc86d8e,T3,0,A
mocc86d8e,T3,1,A
mocc86d8e,T3,2,A
mocc86d8e,T3,3,A
mocc86d8e,T3,4,A
mocc86d8e,T3,5,A
mocc86d8e,T3,6,A
mocc86d8e,T3,7,A
mocc86d8e,T3,8,A
mocc86d8e,T3,9,A
mocc86d8e,T3,10,A
mocc86d8e,T3,11,A
mocc86d8e,T3,12,A
mocc86d8e,T3,13,A
mocc86d8e,T3,14,A
mocc86d8e,T3,15,A
moca1d92b,T2,0,B
moca1d92b,T2,1,B
moca1d92b,T2,2,B
moca1d92b,T2,3,B
moca1d92b,T2,4,B
moca1d92b,T2,5,B
moca1d92b,T2,6,B
moca1d92b,T2,7,B
moca1d92b,T2,8,B
moca1d92b,T2,9,B
moca1d92b,T2,10,B
moca1d92b,T2,11,B
moca1d92b,T2,12,B
moca1d92b,T2,13,B
moca1d92b,T2,14,B
moca1d92b,T2,15,B
moc34cd05,T3,0,A
moc34cd05,T3,1,A
moc34cd05,T3,2,A
moc34cd05,T3,3,A
moc34cd05,T3,4,A
moc34cd05,T3,5,A
moc34cd05,T3,6,A
moc34cd05,T3,7,A
moc34cd05,T3,8,A
moc34cd05,T3,9,A
moc34cd05,T3,10,A
moc34cd05,T3,11,A
moc34cd05,T3,12,A
moc34cd05,T3,13,A
moc34cd05,T3,14,A
moc34cd05,T3,15,A
moc587292,T3,0,B
moc587292,T3,1,B
moc587292,T3,2,A
moc587292,T3,3,A
moc587292,T3,4,B
moc587292,T3,5,A
moc587292,T3,6,A
moc587292,T3,7,B
moc587292,T3,8,A
moc587292,T3,9,B
moc587292,T3,10,A
moc587292,T3,11,A
moc587292,T3,12,B
moc587292,T3,13,A
moc587292,T3,14,A
moc587292,T3,15,A
moc852eed,T3,0,A
moc852eed,T3,1,A
moc852eed,T3,2,A
moc852eed,T3,3,A
moc852eed,T3,4,A
moc852eed,T3,5,A
moc852eed,T3,6,A
moc852eed,T3,7,A
moc852eed,T3,8,A
moc852eed,T3,9,A
moc852eed,T3,10,A
moc852eed,T3,11,A
moc852eed,T3,12,A
moc852eed,T3,13,A
moc852eed,T3,14,A
moc852eed,T3,15,A
moc347dc5,T2,0,B
moc347dc5,T2,1,B
moc347dc5,T2,2,B
moc347dc5,T2,3,B
moc347dc5,T2,4,B
moc347dc5,T2,5,B
moc347dc5,T2,6,B
moc347dc5,T2,7,B
moc347dc5,T2,8,B
moc347dc5,T2,9,B
moc347dc5,T2,10,B
moc347dc5,T2,11,B
moc347dc5,T2,12,B
moc347dc5,T2,13,B
moc347dc5,T2,14,A
moc347dc5,T2,15,B
moc5682a9,T2,0,B
moc5682a9,T2,1,B
moc5682a9,T2,2,B
moc5682a9,T2,3,A
moc5682a9,T2,4,A
moc5682a9,T2,5,A
moc5682a9,T2,6,B
moc5682a9,T2,7,B
moc5682a9,T2,8,B
moc5682a9,T2,9,B
moc5682a9,T2,10,A
moc5682a9,T2,11,A
moc5682a9,T2,12,A
moc5682a9,T2,13,B
moc5682a9,T2,14,A
moc5682a9,T2,15,A
mocf7c304,T2,0,A
mocf7c304,T2,1,A
mocf7c304,T2,2,A
mocf7c304,T2,3,A
mocf7c304,T2,4,A
mocf7c304,T2,5,A
mocf7c304,T2,6,A
mocf7c304,T2,7,A
mocf7c304,T2,8,A
mocf7c304,T2,9,A
mocf7c304,T2,10,A
mocf7c304,T2,11,A
mocf7c304,T2,12,A
mocf7c304,T2,13,A
mocf7c304,T2,14,A
mocf7c304,T2,15,A
mocdc5c2a,T3,0,B
mocdc5c2a,T3,1,B
mocdc5c2a,T3,2,B
mocdc5c2a,T3,3,B
mocdc5c2a,T3,4,B
mocdc5c2a,T3,5,B
mocdc5c2a,T3,6,B
mocdc5c2a,T3,7,A
mocdc5c2a,T3,8,B
mocdc5c2a,T3,9,B
mocdc5c2a,T3,10,B
mocdc5c2a,T3,11,B
mocdc5c2a,T3,12,B
mocdc5c2a,T3,13,B
mocdc5c2a,T3,14,B
mocdc5c2a,T3,15,B
mocc19c93,T2,0,A
mocc19c93,T2,1,B
mocc19c93,T2,2,A
mocc19c93,T2,3,A
mocc19c93,T2,4,A
mocc19c93,T2,5,A
mocc19c93,T2,6,A
mocc19c93,T2,7,B
mocc19c93,T2,8,A
mocc19c93,T2,9,A
mocc19c93,T2,10,A
mocc19c93,T2,11,A
mocc19c93,T2,12,A
mocc19c93,T2,13,B
mocc19c93,T2,14,A
mocc19c93,T2,15,A
moc788b73,T2,0,B
moc788b73,T2,1,B
moc788b73,T2,2,A
moc788b73,T2,3,B
moc788b73,T2,4,B
moc788b73,T2,5,B
moc788b73,T2,6,B
moc788b73,T2,7,B
moc788b73,T2,8,A
moc788b73,T2,9,A
moc788b73,T2,10,B
moc788b73,T2,11,B
moc788b73,T2,12,B
moc788b73,T2,13,A
moc788b73,T2,14,B
moc788b73,T2,15,A
moc11c684,T3,0,A
moc11c684,T3,1,A
moc11c684,T3,2,A
moc11c684,T3,3,A
moc11c684,T3,4,A
moc11c684,T3,5,A
moc11c684,T3,6,A
moc11c684,T3,7,A
moc11c684,T3,8,A
moc11c684,T3,9,A
moc11c684,T3,10,A
moc11c684,T3,11,A
moc11c684,T3,12,A
moc11c684,T3,13,A
moc11c684,T3,14,A
moc11c684,T3,15,A
moc357a28,T2,0,A
moc357a28,T2,1,A
moc357a28,T2,2,B
moc357a28,T2,3,A
moc357a28,T2,4,A
moc357a28,T2,5,A
moc357a28,T2,6,A
moc357a28,T2,7,A
moc357a28,T2,8,A
moc357a28,T2,9,A
moc357a28,T2,10,A
moc357a28,T2,11,A
moc357a28,T2,12,A
moc357a28,T2,13,A
moc357a28,T2,14,B
moc357a28,T2,15,A
mocf4f542,T3,0,A
mocf4f542,T3,1,A
mocf4f542,T3,2,A
mocf4f542,T3,3,A
mocf4f542,T3,4,A
mocf4f542,T3,5,A
mocf4f542,T3,6,A
mocf4f542,T3,7,A
mocf4f542,T3,8,A
mocf4f542,T3,9,A
mocf4f542,T3,10,A
mocf4f542,T3,11,A
mocf4f542,T3,12,A
mocf4f542,T3,13,A
mocf4f542,T3,14,A
mocf4f542,T3,15,A
moc591d7c,T2,0,B
moc591d7c,T2,1,B
moc591d7c,T2,2,B
moc591d7c,T2,3,B
moc591d7c,T2,4,B
moc591d7c,T2,5,B
moc591d7c,T2,6,B
moc591d7c,T2,7,B
moc591d7c,T2,8,B
moc591d7c,T2,9,B
moc591d7c,T2,10,B
moc591d7c,T2,11,B
moc591d7c,T2,12,B
moc591d7c,T2,13,B
moc591d7c,T2,14,B
moc591d7c,T2,15,B
moc2496e9,T3,0,A
moc2496e9,T3,1,A
moc2496e9,T3,2,A
moc2496e9,T3,3,A
moc2496e9,T3,4,A
moc2496e9,T3,5,A
moc2496e9,T3,6,A
moc2496e9,T3,7,A
moc2496e9,T3,8,B
moc2496e9,T3,9,A
moc2496e9,T3,10,A
moc2496e9,T3,11,A
moc2496e9,T3,12,A
moc2496e9,T3,13,A
moc2496e9,T3,14,B
moc2496e9,T3,15,A
moc227a6f,T3,0,B
moc227a6f,T3,1,A
moc227a6f,T3,2,B
moc227a6f,T3,3,A
moc227a6f,T3,4,B
moc227a6f,T3,5,B
moc227a6f,T3,6,A
moc227a6f,T3,7,B
moc227a6f,T3,8,A
moc227a6f,T3,9,B
moc227a6f,T3,10,A
moc227a6f,T3,11,B
moc227a6f,T3,12,B
moc227a6f,T3,13,A
moc227a6f,T3,14,B
moc227a6f,T3,15,B
moc6adac0,T3,0,B
moc6adac0,T3,1,A
moc6adac0,T3,2,A
moc6adac0,T3,3,A
moc6adac0,T3,4,A
moc6adac0,T3,5,B
moc6adac0,T3,6,A
moc6adac0,T3,7,A
moc6adac0,T3,8,B
moc6adac0,T3,9,A
moc6adac0,T3,10,A
moc6adac0,T3,11,B
moc6adac0,T3,12,B
moc6adac0,T3,13,B
moc6adac0,T3,14,A
moc6adac0,T3,15,A
mocc52aaa,T2,0,B
mocc52aaa,T2,1,B
mocc52aaa,T2,2,B
mocc52aaa,T2,3,B
mocc52aaa,T2,4,B
mocc52aaa,T2,5,B
mocc52aaa,T2,6,B
mocc52aaa,T2,7,B
mocc52aaa,T2,8,B
mocc52aaa,T2,9,B
mocc52aaa,T2,10,B
mocc52aaa,T2,11,B
mocc52aaa,T2,12,B
mocc52aaa,T2,13,B
mocc52aaa,T2,14,B
mocc52aaa,T2,15,B
moce9d072,T3,0,B
moce9d072,T3,1,B
moce9d072,T3,2,B
moce9d072,T3,3,B
moce9d072,T3,4,B
moce9d072,T3,5,B
moce9d072,T3,6,B
moce9d072,T3,7,B
moce9d072,T3,8,B
moce9d072,T3,9,B
moce9d072,T3,10,B
moce9d072,T3,11,B
moce9d072,T3,12,B
moce9d072,T3,13,B
moce9d072,T3,14,B
moce9d072,T3,15,B
moc0cf8af,T2,0,A
moc0cf8af,T2,1,A
moc0cf8af,T2,2,B
moc0cf8af,T2,3,A
moc0cf8af,T2,4,A
moc0cf8af,T2,5,A
moc0cf8af,T2,6,A
moc0cf8af,T2,7,A
moc0cf8af,T2,8,A
moc0cf8af,T2,9,A
moc0cf8af,T2,10,A
moc0cf8af,T2,11,A
moc0cf8af,T2,12,A
moc0cf8af,T2,13,A
moc0cf8af,T2,14,B
moc0cf8af,T2,15,A
moc81d2bd,T2,0,A
moc81d2bd,T2,1,A
moc81d2bd,T2,2,A
moc81d2bd,T2,3,A
moc81d2bd,T2,4,A
moc81d2bd,T2,5,A
moc81d2bd,T2,6,A
moc81d2bd,T2,7,A
moc81d2bd,T2,8,A
moc81d2bd,T2,9,A
moc81d2bd,T2,10,A
moc81d2bd,T2,11,A
moc81d2bd,T2,12,A
moc81d2bd,T2,13,A
moc81d2bd,T2,14,A
moc81d2bd,T2,15,A
moc684488,T3,0,A
moc684488,T3,1,A
moc684488,T3,2,A
moc684488,T3,3,A
moc684488,T3,4,A
moc684488,T3,5,A
moc684488,T3,6,A
moc684488,T3,7,A
moc684488,T3,8,A
moc684488,T3,9,A
moc684488,T3,10,A
moc684488,T3,11,A
moc684488,T3,12,A
moc684488,T3,13,A
moc684488,T3,14,A
moc684488,T3,15,A
moc627e44,T2,0,A
moc627e44,T2,1,A
moc627e44,T2,2,A
moc627e44,T2,3,A
moc627e44,T2,4,B
moc627e44,T2,5,A
moc627e44,T2,6,B
moc627e44,T2,7,A
moc627e44,T2,8,A
moc627e44,T2,9,A
moc627e44,T2,10,A
moc627e44,T2,11,A
moc627e44,T2,12,A
moc627e44,T2,13,A
moc627e44,T2,14,A
moc627e44,T2,15,A
moc0cead8,T2,0,B
moc0cead8,T2,1,B
moc0cead8,T2,2,B
moc0cead8,T2,3,B
moc0cead8,T2,4,B
moc0cead8,T2,5,B
moc0cead8,T2,6,B
moc0cead8,T2,7,B
moc0cead8,T2,8,B
moc0cead8,T2,9,B
moc0cead8,T2,10,B
moc0cead8,T2,11,B
moc0cead8,T2,12,B
moc0cead8,T2,13,B
moc0cead8,T2,14,B
moc0cead8,T2,15,B
mocf95951,T3,0,B
mocf95951,T3,1,B
mocf95951,T3,2,B
mocf95951,T3,3,B
mocf95951,T3,4,B
mocf95951,T3,5,B
mocf95951,T3,6,B
mocf95951,T3,7,B
mocf95951,T3,8,B
mocf95951,T3,9,B
mocf95951,T3,10,B
mocf95951,T3,11,B
mocf95951,T3,12,B
mocf95951,T3,13,B
mocf95951,T3,14,B
mocf95951,T3,15,B
moc31b2f9,T1,0,A
moc31b2f9,T1,1,A
moc31b2f9,T1,2,A
moc31b2f9,T1,3,A
moc31b2f9,T1,4,A
moc31b2f9,T1,5,A
moc31b2f9,T1,6,A
moc31b2f9,T1,7,A
moc31b2f9,T1,8,A
moc31b2f9,T1,9,A
moc31b2f9,T1,10,A
moc31b2f9,T1,11,A
moc31b2f9,T1,12,A
moc31b2f9,T1,13,A
moc31b2f9,T1,14,A
moc31b2f9,T1,15,A
mocf58c26,T2,0,B
mocf58c26,T2,1,B
mocf58c26,T2,2,B
mocf58c26,T2,3,B
mocf58c26,T2,4,B
mocf58c26,T2,5,B
mocf58c26,T2,6,B
mocf58c26,T2,7,B
mocf58c26,T2,8,B
mocf58c26,T2,9,B
mocf58c26,T2,10,B
mocf58c26,T2,11,B
mocf58c26,T2,12,B
mocf58c26,T2,13,B
mocf58c26,T2,14,B
mocf58c26,T2,15,B
moc7ef139,T3,0,A
moc7ef139,T3,1,A
moc7ef139,T3,2,A
moc7ef139,T3,3,A
moc7ef139,T3,4,A
moc7ef139,T3,5,A
moc7ef139,T3,6,A
moc7ef139,T3,7,A
moc7ef139,T3,8,A
moc7ef139,T3,9,A
moc7ef139,T3,10,A
moc7ef139,T3,11,A
moc7ef139,T3,12,A
moc7ef139,T3,13,A
moc7ef139,T3,14,A
moc7ef139,T3,15,A
moc9cdf74,T2,0,A
moc9cdf74,T2,1,A
moc9cdf74,T2,2,A
moc9cdf74,T2,3,A
moc9cdf74,T2,4,A
moc9cdf74,T2,5,A
moc9cdf74,T2,6,A
moc9cdf74,T2,7,A
moc9cdf74,T2,8,A
moc9cdf74,T2,9,A
moc9cdf74,T2,10,A
moc9cdf74,T2,11,A
moc9cdf74,T2,12,A
moc9cdf74,T2,13,A
moc9cdf74,T2,14,A
moc9cdf74,T2,15,A
moc9dc02c,T2,0,A
moc9dc02c,T2,1,A
moc9dc02c,T2,2,A
moc9dc02c,T2,3,A
moc9dc02c,T2,4,A
moc9dc02c,T2,5,A
moc9dc02c,T2,6,A
moc9dc02c,T2,7,A
moc9dc02c,T2,8,A
moc9dc02c,T2,9,A
moc9dc02c,T2,10,A
moc9dc02c,T2,11,A
moc9dc02c,T2,12,A
moc9dc02c,T2,13,A
moc9dc02c,T2,14,A
moc9dc02c,T2,15,A
mocd57c8c,T2,0,A
mocd57c8c,T2,1,A
mocd57c8c,T2,2,A
mocd57c8c,T2,3,A
mocd57c8c,T2,4,A
mocd57c8c,T2,5,A
mocd57c8c,T2,6,A
mocd57c8c,T2,7,A
mocd57c8c,T2,8,A
mocd57c8c,T2,9,A
mocd57c8c,T2,10,A
mocd57c8c,T2,11,A
mocd57c8c,T2,12,A
mocd57c8c,T2,13,A
mocd57c8c,T2,14,A
mocd57c8c,T2,15,A
moc64138e,T3,0,A
moc64138e,T3,1,A
moc64138e,T3,2,A
moc64138e,T3,3,A
moc64138e,T3,4,A
moc64138e,T3,5,A
moc64138e,T3,6,A
moc64138e,T3,7,A
moc64138e,T3,8,A
moc64138e,T3,9,A
moc64138e,T3,10,A
moc64138e,T3,11,A
moc64138e,T3,12,A
moc64138e,T3,13,A
moc64138e,T3,14,A
moc64138e,T3,15,A
moca8b1c1,T3,0,B
moca8b1c1,T3,1,A
moca8b1c1,T3,2,A
moca8b1c1,T3,3,A
moca8b1c1,T3,4,A
moca8b1c1,T3,5,B
moca8b1c1,T3,6,A
moca8b1c1,T3,7,A
moca8b1c1,T3,8,A
moca8b1c1,T3,9,A
moca8b1c1,T3,10,B
moca8b1c1,T3,11,A
moca8b1c1,T3,12,A
moca8b1c1,T3,13,A
moca8b1c1,T3,14,B
moca8b1c1,T3,15,A
mocb56aeb,T3,0,A
mocb56aeb,T3,1,A
mocb56aeb,T3,2,A
mocb56aeb,T3,3,A
mocb56aeb,T3,4,A
mocb56aeb,T3,5,A
mocb56aeb,T3,6,A
mocb56aeb,T3,7,A
mocb56aeb,T3,8,A
mocb56aeb,T3,9,A
mocb56aeb,T3,10,A
mocb56aeb,T3,11,A
mocb56aeb,T3,12,A
mocb56aeb,T3,13,A
mocb56aeb,T3,14,A
mocb56aeb,T3,15,A
moc8f1b2b,T3,0,B
moc8f1b2b,T3,1,A
moc8f1b2b,T3,2,B
moc8f1b2b,T3,3,B
moc8f1b2b,T3,4,B
moc8f1b2b,T3,5,B
